y,e,z,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10
0.9242024493,0,-0.194278352,2,2,0,1,0,0,2,0,1,1
0.3743325873,0,0.4080165261,0,0,2,2,1,1,2,0,0,1
-0.050965983,0,0.8698628833,0,2,1,0,0,2,2,1,1,1
1.9896681474,0,0.6950554419,0,0,2,1,2,2,2,1,2,1
3.1055787299,1,0.5956313653,0,2,2,2,2,1,0,1,0,0
-1.546908292,0,-0.761203796,0,1,0,1,1,1,1,0,1,0
-0.439291393,0,0.1427061599,1,1,0,2,0,1,1,2,1,1
1.5139804476,0,-0.202008597,2,1,1,0,1,1,2,1,0,0
0.8777941852,1,-0.200986265,1,0,1,1,1,1,1,2,2,2
-1.0368761,1,-1.072132675,1,1,0,0,1,1,1,1,0,1
-1.261709193,0,-2.143534298,0,0,1,1,1,0,2,2,1,1
-0.675024343,1,-1.188979363,0,2,1,0,1,1,0,2,1,0
-0.899818704,1,-0.835496636,2,2,2,0,2,1,1,1,2,1
-0.813775105,1,-1.211070254,1,1,0,1,1,2,2,2,0,1
1.6473120835,0,0.235238252,2,1,1,2,1,1,1,1,2,1
0.5256493919,1,-0.360564503,2,2,1,0,1,1,0,2,0,0
0.9738837644,1,0.2373871758,2,2,1,2,0,0,0,1,1,2
1.3817144852,0,0.6693486226,1,1,1,1,0,0,2,0,1,0
-1.415853064,1,-0.068841949,1,1,2,1,2,1,2,2,0,1
-2.049929051,0,-1.157792176,0,1,2,1,2,0,2,1,1,1
3.5062241717,0,1.2679828473,2,1,1,2,2,1,1,1,2,2
2.3208345223,1,1.2467206765,1,1,1,1,2,1,1,1,1,2
0.6604563244,1,-0.063274753,1,1,1,2,2,1,1,2,2,1
1.9446715086,1,0.3183777382,1,0,0,2,1,2,2,1,0,0
0.2840885343,1,-0.203435809,1,0,0,1,1,1,1,2,2,0
0.9732821149,0,0.1478237394,1,2,2,1,1,1,1,1,1,2
0.4931538429,1,0.7556166247,2,1,0,2,1,1,1,1,2,2
2.2155544426,0,0.7246706558,0,0,1,2,1,1,1,1,1,1
2.6739107895,1,0.4936266335,0,0,1,2,0,0,1,1,0,1
-2.20613669,0,-2.145909003,1,1,1,2,2,2,1,1,2,1
2.0101614904,0,0.4834426873,1,1,1,1,2,1,2,1,0,2
1.8913223021,0,0.3904921616,0,0,0,1,1,0,1,2,1,1
-1.281286553,1,-0.920661526,2,1,2,2,2,1,0,2,1,1
1.6969824478,1,0.6148985989,1,1,0,2,1,0,1,1,1,2
2.797486076,0,1.1232969392,1,1,0,2,2,1,2,1,1,1
0.6717388915,1,-1.125581904,0,1,1,1,1,1,1,1,1,0
3.7734129849,0,0.5904656712,1,1,1,1,2,2,1,2,0,1
1.146205346,0,0.2804771915,1,0,0,1,1,0,1,1,0,1
0.0333966045,1,0.6752382078,1,1,1,0,0,1,1,2,1,0
-1.300477867,1,0.1584166778,0,2,1,0,0,1,0,0,1,1
1.6080662606,0,0.8597166418,0,1,1,2,1,0,1,0,1,1
0.9665366938,0,0.8197441265,1,0,1,1,0,1,0,1,2,0
-0.89388785,1,-0.001617822,1,1,0,0,1,2,1,2,2,0
-0.033564102,0,-0.201130533,2,0,2,0,0,1,0,0,1,0
0.8112728975,1,0.2426320254,1,2,1,0,2,2,1,1,0,0
1.6490073431,1,0.79166295,0,0,2,1,1,0,1,1,1,1
-0.861984592,1,-1.071707219,1,1,0,0,1,1,2,2,2,1
0.8672576879,0,0.4193171851,1,1,1,2,0,1,1,1,2,2
-1.11307636,0,0.3664950444,0,2,1,1,1,1,1,1,0,2
2.2704676362,0,0.4465450898,1,0,0,2,2,2,0,0,1,2
1.0380078883,0,-1.333877824,0,0,0,1,0,1,2,2,1,1
-0.021908827,0,-2.018309372,1,1,2,1,1,1,2,1,2,2
2.0548326631,0,0.444550363,1,1,0,1,1,2,0,1,0,1
0.7456271578,1,0.799695337,2,1,2,1,0,1,2,0,1,1
-0.525771018,0,-0.9268806,1,0,1,2,2,1,0,0,1,1
1.103566311,1,-0.253065845,1,1,2,1,0,0,1,1,0,1
-0.416790276,1,-0.51750784,1,2,0,1,2,0,1,2,1,0
-0.146229228,0,0.7052320784,0,2,0,1,1,1,1,0,1,2
0.8125302786,0,0.0071941887,1,2,2,0,0,2,1,1,0,0
0.5784132477,1,0.2913070504,1,2,1,2,1,1,1,2,1,2
2.6909615007,1,0.353862854,0,0,1,1,2,1,1,0,0,1
-1.257854008,1,-0.336148364,1,1,1,0,1,1,1,1,1,1
-0.10600489,1,-1.446905624,1,2,2,1,0,0,2,0,1,0
-0.057274732,0,0.5428225979,2,1,1,0,1,1,2,1,0,0
0.710228114,1,-0.816563057,1,1,0,1,0,0,1,0,1,1
0.7751882868,0,1.6059380781,2,1,0,2,0,0,0,1,1,2
0.0856213629,1,-0.754770207,0,1,1,1,1,1,2,0,0,1
0.2592346645,0,-1.018521478,1,2,1,1,2,1,1,2,1,1
-1.672096291,1,-2.243382753,2,2,0,2,0,2,1,1,1,0
-1.881415072,0,-0.931167898,0,1,0,1,2,1,0,1,1,2
1.9222107409,1,2.2819373942,1,1,0,1,0,1,1,2,1,2
0.3639256208,1,0.6412923205,0,1,1,0,0,0,0,0,2,1
0.6586009688,0,-0.30973471,0,1,2,1,1,1,1,2,1,1
1.1121754318,0,-0.986837962,0,0,2,0,1,0,2,0,0,2
-0.009743593,1,0.4809652633,2,2,1,0,1,0,1,2,2,1
0.4358359947,0,0.7570853596,1,1,0,1,1,2,1,0,1,2
-0.043380264,0,-0.143021278,1,2,0,0,0,1,1,1,1,1
1.3062154204,0,0.514936724,2,1,2,2,2,0,1,0,2,1
0.6409059708,0,0.0367708732,2,0,1,1,0,1,2,1,0,0
3.9054826366,1,1.2461236664,0,2,1,2,2,2,0,1,1,0
-0.408353447,0,-1.809886181,2,1,2,0,2,1,1,1,1,1
2.7325491118,0,1.3393713599,0,0,1,1,1,2,1,1,1,0
0.6809645936,1,-1.282494741,1,1,0,0,1,1,2,0,0,2
1.0150665717,1,0.1253897755,0,1,1,2,2,2,1,0,1,0
1.9604311386,0,0.4528062071,1,2,2,0,2,0,2,2,2,1
0.7817980677,0,0.8705587361,1,1,0,1,1,1,1,0,0,2
2.9551343466,1,1.2755681118,1,1,1,2,2,1,0,0,1,1
0.1406088942,1,-0.199659045,1,1,1,1,2,2,0,0,2,2
3.8555469605,0,1.791442343,1,1,1,2,2,1,1,1,0,0
0.4956487817,0,-0.596892985,1,1,2,1,1,1,2,2,1,1
2.5058163199,0,2.0846225196,2,0,1,0,1,2,0,1,0,1
0.2581024342,1,0.0643785822,1,2,1,2,1,2,2,1,0,1
-0.240987391,0,0.8644663465,2,1,1,1,0,0,0,0,2,2
-0.05991997,0,-0.18583915,1,1,0,2,2,2,2,0,2,1
-1.734250137,0,-1.009243532,1,0,2,0,2,2,1,0,0,2
1.4443061601,0,-0.682031378,0,0,2,1,1,1,2,2,0,1
-0.715073806,0,0.174496997,1,1,2,0,1,1,2,1,1,1
-0.520130292,1,0.3880494366,1,0,1,0,2,2,2,1,2,0
-0.551612519,0,0.9275496474,2,2,1,0,1,1,0,0,0,1
-1.479675119,1,0.8985521809,2,1,0,1,1,2,0,0,2,0
-1.223251188,1,0.4429236237,1,1,2,1,1,2,1,2,2,2
0.756353995,0,1.3058028817,0,1,1,1,0,1,1,1,2,0
2.5965428166,0,1.1978637222,1,0,1,2,2,1,1,1,1,1
-0.47598962,1,-1.132149764,1,2,0,1,1,2,0,1,0,0
0.2646647884,0,1.0162106426,1,0,0,0,0,2,0,2,1,0
-0.523383373,1,-0.905054193,0,1,1,1,1,2,2,2,0,0
1.1264029809,1,-1.220173345,0,2,0,2,1,1,1,1,2,2
2.1634648017,0,1.4893808846,1,2,1,1,0,1,2,2,1,1
0.2822471516,0,0.668893077,1,1,0,2,1,2,2,0,0,1
0.4162336195,1,0.6938812135,1,1,2,0,2,0,0,1,1,1
0.9556015784,0,0.3768044089,2,0,1,1,0,2,2,1,0,0
1.7240544481,1,1.559312269,1,1,1,0,2,2,1,1,0,1
0.1167397554,1,0.2915929862,0,0,0,1,1,0,1,1,2,2
0.5281599846,0,0.0453849731,2,1,2,1,1,1,1,1,0,0
0.9861762756,1,-0.193286381,1,1,2,1,1,0,1,2,1,0
0.8815395558,1,0.1615920578,2,2,1,0,1,2,0,1,1,1
1.5769926278,1,1.0556970929,1,2,0,1,0,2,0,1,0,1
2.2031236089,1,1.1728428809,1,1,1,1,1,2,1,1,1,2
1.9163865571,1,0.7541907071,1,1,2,2,2,0,1,1,2,1
-0.207875917,0,-1.381854594,2,1,1,1,1,1,2,1,0,1
-1.866294958,0,-1.262603142,0,2,1,1,0,0,1,0,1,2
1.6359720579,1,-0.997534413,2,1,1,2,1,1,0,1,1,2
2.5821947465,1,-0.001380875,0,2,0,2,2,0,2,0,1,0
0.30903249,1,-0.451773711,0,2,0,1,2,1,0,1,1,2
-0.936733639,1,-0.544722601,0,0,1,1,1,1,1,1,1,1
1.2003927985,1,1.4463561186,1,0,0,1,1,2,2,1,1,0
1.1718302194,1,0.896434007,0,0,1,1,1,2,1,1,0,1
-0.176294783,1,0.6573098344,2,1,1,2,2,1,2,1,1,0
-1.136567829,0,-0.782368054,0,1,2,1,0,1,0,0,1,2
0.9555192533,0,0.2378694115,2,1,1,1,1,0,0,2,1,0
0.5942792273,1,0.5653476178,1,1,2,2,1,1,1,1,2,1
0.5996903226,1,0.410247641,2,1,1,0,2,2,0,2,0,0
2.3347414513,1,1.2618003182,2,1,2,2,1,1,2,0,1,2
0.836985979,0,0.7748535606,1,2,1,1,1,2,1,1,1,1
-0.501633421,1,-0.962114432,1,0,2,1,1,2,1,2,2,2
0.1090518218,0,-0.990678364,1,1,1,1,1,1,2,1,2,1
-0.562259384,1,0.8132767531,1,0,1,0,1,1,1,0,0,1
0.2296495075,0,-0.016127945,1,0,0,1,0,2,2,1,1,1
2.7940083909,0,1.2951796532,1,0,1,1,1,1,1,1,1,1
-0.086512845,0,-1.664080788,2,2,1,1,1,1,1,1,2,1
2.7295714202,1,0.9328286352,1,2,1,1,2,0,1,0,2,1
-0.210346548,1,0.0742999114,1,2,0,1,2,1,1,0,2,1
0.3146289604,1,0.0520301146,2,1,1,2,1,1,0,2,0,1
-0.950118212,1,-0.934001638,0,1,2,0,2,2,1,1,0,0
-1.052526907,1,-1.041358967,1,1,0,1,0,1,0,1,0,1
-2.614549722,1,-1.608363491,1,2,1,0,0,1,0,1,1,2
-0.136932741,1,0.4149758677,1,2,2,0,1,1,0,0,1,1
-0.790426174,0,-2.12548195,1,0,0,0,1,0,2,2,2,2
-0.906808581,0,-1.83396472,1,0,0,2,0,1,2,1,0,1
0.7287241018,0,-0.162720882,1,1,1,0,1,2,1,2,1,0
0.1624417429,1,0.6807583563,2,0,2,1,0,1,1,1,1,1
-0.625814337,1,-0.893425048,1,1,0,1,2,1,0,1,2,1
1.1376832411,0,-0.611746898,1,0,1,1,1,2,1,2,2,1
1.5790087187,0,0.656333064,0,1,2,1,1,0,2,0,1,0
1.1622738361,1,0.8934675132,0,1,1,1,1,0,2,1,2,2
-3.30341608,1,-1.914812325,1,2,1,1,2,1,2,0,2,1
0.6815281468,0,0.0552683698,0,2,0,2,1,0,0,2,0,1
-2.588155739,1,-0.946911806,2,1,1,1,1,1,0,0,1,2
0.3486140663,0,1.1814346007,1,2,1,1,0,1,2,1,1,0
-0.522686785,1,0.1740980879,1,0,2,0,1,0,1,0,2,1
-0.550747276,0,-1.791705944,1,1,0,2,1,0,0,0,2,1
3.0376326565,0,2.3362676077,0,2,1,1,2,1,1,2,1,1
-0.991447088,1,-1.118964534,2,1,1,2,1,0,1,1,0,2
-2.948744124,1,-0.851994208,1,1,2,0,2,2,1,1,2,2
1.0644132586,0,0.168464635,2,2,1,1,1,1,0,2,2,1
-0.159437105,1,1.2392354053,2,1,1,0,1,0,0,2,1,2
0.332461836,1,-0.887403477,1,1,1,0,2,1,2,1,0,0
-2.138377435,1,-2.461591922,2,1,1,0,1,1,0,1,1,1
0.9663189982,1,-0.2641734,1,1,1,2,2,1,1,2,1,1
-0.483020346,1,-0.726391466,2,2,1,0,1,0,2,1,0,0
-1.60259361,0,-0.553347247,1,2,0,1,1,1,2,2,2,1
-1.644277246,1,0.2591527148,1,1,0,2,1,1,0,1,1,1
1.7781093201,1,0.12941547,1,1,1,1,2,1,1,1,1,2
1.2794534819,0,0.2211442617,1,1,2,1,1,1,0,1,2,2
1.9539708301,0,-0.472323144,2,2,1,2,1,1,1,1,1,0
-0.323292581,1,-0.083798494,0,0,1,2,0,1,1,2,2,1
0.1946751094,1,0.2124081671,1,1,0,1,2,1,1,1,0,2
2.0487625281,0,-0.49490179,2,1,0,2,1,0,1,1,0,2
-0.197572739,1,0.2801738029,1,0,0,1,1,1,2,1,0,0
0.9938505339,0,-0.947318631,2,1,2,0,1,2,0,2,2,2
-0.784284971,1,-1.071107538,1,2,1,1,2,1,1,1,1,1
0.6425411149,0,-0.359716406,2,1,0,0,1,2,0,0,2,1
4.201004222,0,0.8863708234,0,1,1,1,2,0,1,1,0,2
-2.320879601,1,-1.33940464,2,1,1,1,2,0,1,0,0,1
-0.414887987,1,-1.748297365,1,1,1,1,0,1,2,1,1,0
-0.68944058,0,-1.942755513,0,0,1,0,0,1,1,2,1,2
0.16421228,0,-0.607537927,1,1,1,0,1,1,1,1,2,2
0.4653913184,0,0.1632167465,0,1,0,1,2,0,1,1,1,0
0.842206959,1,-0.295233086,1,0,0,1,1,2,1,2,1,1
0.8833751791,1,1.5438655385,1,2,1,0,1,2,1,0,2,1
0.1025182901,1,-0.079221669,2,1,2,2,1,0,1,1,0,1
1.0209667502,1,-0.676789001,1,2,0,0,1,1,1,1,1,2
0.4173717301,0,-0.541331471,1,1,0,1,0,0,0,0,2,0
0.9090753116,1,-0.36901625,1,0,1,1,1,0,1,0,1,1
2.0361490364,1,-0.341002919,0,2,1,0,1,1,2,1,1,1
1.5022239742,1,0.3269220682,2,1,1,1,0,1,0,1,0,0
-0.814105189,0,-0.000074291,0,2,1,1,1,1,1,0,0,1
0.7014252853,1,-1.039549627,0,0,2,1,0,1,0,0,1,0
1.5692717434,0,0.6065194379,0,0,1,1,2,2,0,1,1,2
-0.328799776,1,0.5440212644,1,1,1,2,1,0,2,1,2,1
-0.668851368,1,-0.587745732,1,1,1,0,1,1,2,0,2,0
-0.428121918,1,0.4720931931,0,0,1,0,1,1,1,0,1,2
-1.314670698,0,-0.663375493,1,2,2,0,1,2,2,2,0,1
-0.644425468,0,-1.14301361,1,2,0,1,1,2,1,0,1,1
1.3293260793,0,1.0255615301,1,2,1,1,1,2,1,2,1,0
-1.499582775,0,-1.348730489,1,1,2,1,2,1,2,1,0,1
-0.727362643,1,-1.485415431,1,1,0,1,1,2,1,1,1,1
1.5868837638,0,-1.068452891,2,1,1,0,1,1,1,1,1,1
1.0335283395,1,-0.534119286,0,2,0,2,1,1,0,1,0,1
1.8291687592,0,0.6154726003,0,1,0,2,1,2,2,0,1,1
1.4149021508,0,-0.457043836,1,1,1,1,1,2,1,1,1,1
-0.705545488,0,-0.257937638,0,0,2,2,1,1,1,1,1,2
-1.051818652,0,0.0258358339,1,1,0,1,1,0,0,2,2,1
-0.675850397,1,1.3135666887,1,1,1,0,1,1,1,1,0,1
-0.95368907,0,0.3631573774,1,0,2,2,1,2,1,0,1,2
0.1584357763,0,1.8335781468,2,2,1,0,1,1,1,0,1,1
-0.509201706,1,1.2621111405,1,1,1,0,0,1,1,1,1,1
0.4798795635,1,0.3677707954,2,1,0,2,2,1,1,2,1,2
0.6905708365,1,-0.653313148,1,2,1,1,1,2,0,2,0,0
1.7710564669,0,0.5089060979,1,1,1,2,1,2,2,0,2,1
0.6375122127,1,-0.23839201,0,1,1,2,1,2,0,1,1,2
2.6832053139,0,1.755036355,1,1,1,1,1,2,0,2,1,1
-0.667545592,0,-0.717223107,1,1,0,2,2,1,2,1,1,1
1.6322048416,1,1.8053813737,0,2,0,1,0,1,1,0,0,0
-1.105402397,0,-1.640769807,1,1,0,0,1,1,0,1,1,1
-2.139413059,0,-1.887914036,0,0,0,2,1,0,0,1,1,0
2.1855549843,1,-0.108924712,0,1,0,1,2,1,0,1,2,2
3.4310201279,1,-0.026480552,0,1,1,2,1,1,0,1,0,2
1.9249580899,1,0.639725519,1,2,0,1,1,2,2,1,0,0
0.5330198697,0,1.1958994102,0,1,2,0,0,0,2,1,1,1
-0.627979451,0,0.7810980773,0,1,0,0,1,1,0,2,0,1
-0.461371531,0,-0.751179374,0,1,1,2,0,0,0,1,2,1
2.6496607296,0,1.6223437519,2,2,1,2,1,2,2,0,1,1
0.1123638787,1,-1.490647543,1,1,2,2,2,1,1,0,0,1
0.5274514908,1,0.1789783914,0,1,1,1,2,1,1,1,0,2
1.4955772005,0,0.5954164197,2,2,1,0,2,1,1,2,1,1
0.885243557,1,0.2051430475,1,1,1,2,1,1,1,1,0,0
0.6668412668,0,0.5433744133,1,1,1,0,1,0,0,2,1,2
1.1073816291,1,1.0585925387,1,2,0,0,0,2,1,0,2,1
0.8411810863,0,0.987603104,1,1,1,2,1,1,0,2,1,2
2.3081939573,1,0.5238975434,1,0,2,1,2,2,1,2,2,0
-0.290863331,1,-0.083278109,1,0,1,0,2,1,0,1,1,2
2.9411534435,0,1.1228576504,2,1,0,1,1,2,0,1,2,0
-0.820000197,1,-0.462655059,2,1,1,0,1,2,2,1,0,2
0.5232998478,1,1.143920955,2,2,2,1,1,2,1,0,1,2
-0.944061349,1,-0.122162475,2,2,2,0,0,2,2,2,0,2
1.2230880133,1,1.9939670386,0,1,1,0,1,1,1,1,1,1
1.7310903636,1,0.7429551702,1,1,2,1,1,1,0,2,1,2
5.370521326,1,0.9385093921,0,1,1,1,2,2,2,1,1,1
0.9940412169,0,-0.79087138,2,1,2,0,1,1,1,1,0,2
-1.241047548,1,-0.583949638,1,2,1,1,1,0,1,1,1,1
-1.445022368,1,-0.743588389,1,1,0,1,0,1,0,1,1,2
-2.648005687,1,-0.864701754,2,1,0,2,2,2,1,2,2,0
-0.258224009,0,-0.346656,0,1,0,1,2,1,1,1,1,1
2.2242548449,1,0.8430598528,1,0,2,1,0,1,2,1,2,1
2.0895311932,0,1.5301925504,2,2,1,1,1,1,1,1,0,2
-0.457464937,0,-0.245050071,2,1,1,2,0,0,0,0,2,1
0.675082691,1,0.8666023128,0,1,2,1,1,1,1,0,1,1
1.188759605,1,0.6899144317,1,1,1,1,1,2,1,1,2,0
2.0803972855,0,0.2611513851,2,1,1,0,2,2,0,2,1,1
0.0612059983,1,0.629450415,1,2,2,1,1,0,1,2,0,0
-0.59550821,0,0.493592442,1,0,1,1,0,2,1,1,1,1
-0.269744287,1,-0.835183528,1,1,2,2,2,1,0,0,1,1
1.334178318,1,0.2210703968,1,2,2,1,1,1,1,1,1,1
1.7310777632,1,0.9408611795,1,1,0,0,0,1,1,0,1,0
2.2342187416,0,0.4856003007,0,1,2,0,2,1,1,0,1,2
0.9748700329,1,0.4727631645,1,1,1,2,1,0,2,1,0,2
-1.710091937,1,0.3724192902,1,1,1,2,1,1,1,1,1,0
-0.429930012,1,0.3030123397,1,2,1,0,0,0,0,1,0,2
-0.304603415,1,-0.496567861,2,0,1,1,0,1,1,2,1,1
0.9689670913,0,0.0618136947,2,2,1,1,2,1,2,2,0,0
1.0704562699,1,-0.147213444,0,2,1,1,1,1,1,1,2,1
1.9290192778,0,-0.127303695,2,1,2,2,2,0,2,2,2,1
0.3104829886,1,1.5017058748,2,1,1,1,0,1,1,1,1,0
1.1047960166,1,0.0308028399,1,2,2,0,1,1,2,1,1,1
1.1073871854,0,0.9231309745,1,0,1,1,1,1,2,0,1,1
0.7846815932,0,-0.610513941,2,0,2,1,1,2,2,1,1,1
-0.132455597,1,0.4041254836,1,2,1,1,0,1,1,1,1,0
1.1396984095,1,-1.096683657,1,2,2,1,1,1,2,1,0,1
1.4131727442,0,0.8425720479,2,0,1,1,1,1,2,1,0,0
-0.379356908,1,0.0663725398,2,2,2,2,1,2,2,1,0,0
2.086118853,0,-0.089617747,2,0,2,1,0,2,1,2,0,1
-0.492445387,0,-0.483124684,1,0,1,2,0,1,0,1,2,1
1.9629815586,0,-0.98114211,2,2,1,1,2,1,2,1,1,1
0.6021683486,1,0.3436872148,0,1,0,1,1,1,1,1,1,0
0.3807800666,0,0.4435205049,2,1,1,0,0,0,1,1,1,0
-0.070887121,0,-0.982572624,2,1,1,0,1,0,1,2,1,0
-0.423480772,1,-0.766406085,1,1,1,2,2,1,1,2,1,0
3.4274792188,0,1.0989954886,2,1,1,2,1,0,1,1,0,0
-0.697647196,1,-2.369610394,1,1,0,1,0,1,1,0,2,1
0.304332684,1,-0.642003251,2,1,0,1,1,1,1,0,1,0
0.4589948047,1,0.2032803367,1,1,1,2,1,1,1,2,2,1
-0.455228755,1,-1.41786819,0,0,1,1,1,1,1,1,0,1
-1.229189151,0,-0.10123513,1,0,1,1,0,0,1,1,2,2
1.1367703039,1,1.0523074774,1,1,1,0,2,2,1,1,2,1
0.8156021483,0,1.4979359353,1,2,1,0,1,2,2,1,1,1
0.7805781414,0,1.6425635948,1,1,2,0,1,1,1,2,2,1
2.0707808019,0,-0.432057652,1,1,2,1,2,2,1,1,1,1
0.397451367,1,-0.442138636,0,1,1,1,1,0,1,1,0,1
1.8065429891,0,0.4316756179,2,0,0,1,0,1,1,0,1,0
-1.475604941,1,-1.239209289,1,2,0,2,1,1,0,2,1,0
0.674985955,1,-0.621916548,1,1,1,2,1,1,0,0,1,1
2.0848825741,1,-0.17615146,1,0,1,1,1,2,2,2,0,0
-0.896766663,0,-0.917950526,1,1,1,1,2,1,2,1,1,0
3.7531248568,1,1.3659567361,2,2,1,0,2,0,2,1,1,2
-0.899005803,1,-0.637755503,2,2,0,1,1,1,1,1,1,2
-0.4618582,1,-0.249115781,1,2,0,1,2,0,0,1,1,2
-0.211283165,1,-1.153207941,2,2,2,0,0,2,0,1,1,1
-0.899870437,1,-2.102109743,0,0,1,1,0,1,1,2,1,1
1.1550254645,1,1.9764966571,1,1,0,0,1,0,1,1,1,2
-0.49312428,1,0.5438808748,0,1,1,0,0,1,2,2,1,1
1.4436059826,1,1.132705539,0,1,2,2,1,1,0,0,0,0
4.7834566848,1,2.1454361134,0,0,1,1,2,2,0,0,1,1
-1.671952012,0,-0.670340261,0,2,2,2,0,0,2,1,0,1
0.8746480735,1,-1.150720139,1,1,1,0,1,0,1,1,1,1
0.4708173116,0,-0.028548193,1,2,0,2,1,1,1,1,1,1
-0.79748885,0,-1.752698782,0,2,2,2,0,2,1,2,2,0
1.5106556269,1,-0.216436014,1,0,1,0,2,1,1,1,1,2
0.0843972073,1,0.0230232676,1,1,0,2,1,1,1,0,1,1
-2.161546265,0,-1.973700923,1,1,0,1,0,0,1,2,2,0
1.3467903348,0,-0.564487216,2,2,1,2,2,1,1,0,1,0
1.2303530984,1,0.721702801,0,2,1,2,1,1,0,1,0,1
1.8260278758,1,0.5912410054,1,1,1,2,1,1,0,2,2,1
-1.072436773,0,0.1222649286,1,2,2,0,1,1,1,1,0,0
-0.2076465,0,1.2100958573,0,1,2,0,1,1,0,2,2,2
0.3378502508,1,0.9950842362,2,1,2,2,1,1,1,2,0,2
1.6404374628,1,0.4775358884,2,1,2,2,2,1,2,0,2,1
-0.151241198,0,-0.556792148,0,1,1,2,2,1,2,2,1,1
1.1094433007,1,-0.585178594,0,1,1,0,0,2,0,0,1,2
1.1574781678,0,1.8474879061,0,2,2,1,1,1,1,1,2,0
0.0542709668,1,0.8297936941,1,0,2,1,1,1,1,2,1,1
-0.792120515,0,-0.573295116,1,0,1,0,1,2,1,1,1,2
1.7691766818,0,0.7689299614,1,2,1,1,0,1,1,0,2,2
-1.357935933,1,-1.339907853,1,1,0,1,0,1,2,0,1,0
-1.298784247,1,-1.132954917,2,2,0,1,2,0,2,1,0,2
-0.657683641,1,0.1619811543,1,2,2,1,1,1,1,1,1,0
1.3970445558,1,0.2367906054,1,1,1,0,0,1,1,0,1,0
-0.574763654,1,-0.02496376,2,2,0,1,0,1,1,2,1,1
0.3733865744,0,1.9760529094,2,1,1,0,1,0,1,2,2,1
0.1182683044,0,-0.423470226,1,1,1,2,2,0,1,1,2,1
-0.388334483,0,0.1602082017,2,1,1,2,1,1,1,0,2,1
0.8535784314,0,-0.515674777,1,1,0,0,1,1,0,1,0,1
-0.620381026,1,-0.94895166,2,0,2,1,2,1,0,1,2,2
-0.736485211,0,-0.535954648,1,2,0,1,0,2,1,1,0,0
-0.708346358,0,0.6710025847,1,0,1,1,0,0,2,1,1,1
0.3382395691,0,0.0192624502,0,0,0,0,1,1,1,2,1,0
0.7067795936,0,-0.333126114,2,1,1,0,0,1,2,0,0,0
-1.53311242,1,-1.62620048,2,0,2,1,2,0,2,1,1,0
2.070181687,0,0.4493199642,1,1,0,1,2,1,0,2,1,1
0.2017094556,0,-0.387011212,0,0,1,1,2,0,1,2,2,1
-0.309027837,1,0.6934261311,0,1,1,0,1,0,1,1,2,2
0.3951058409,0,-1.348095342,1,1,2,2,0,0,0,0,1,1
0.2020760578,1,1.5532201577,2,1,2,0,1,2,1,1,0,1
-1.101177302,0,-1.49610054,0,0,1,1,1,0,1,1,0,2
0.8827780187,0,0.0583460769,1,1,0,1,1,1,2,1,2,1
0.4134840665,0,-0.152537899,2,1,2,2,1,2,0,1,2,1
0.2648333188,0,0.0568915932,0,2,1,0,2,1,0,1,0,2
-1.066234422,0,-0.219549105,1,0,1,0,1,1,1,1,1,0
-0.834107809,0,-0.741970492,1,1,0,2,1,2,0,1,0,1
-0.925651218,0,-3.361728661,1,0,1,1,2,2,2,1,2,2
1.221794104,1,1.738350428,0,0,1,0,0,1,0,1,2,0
1.6417763396,0,0.8650301922,2,1,1,0,2,2,2,0,2,2
-1.969311048,1,-1.665896677,2,0,0,1,2,2,2,1,1,1
1.2249861503,1,-0.303061735,0,2,2,0,0,2,0,0,2,1
1.9326585138,0,-0.046333652,2,1,1,0,1,0,1,2,1,1
0.5954920432,0,0.7587596467,1,0,1,1,1,2,2,2,0,1
0.7331460322,0,1.5949115694,0,1,1,0,1,2,0,0,0,2
-1.128953766,1,-1.324860179,2,2,1,0,2,0,1,2,0,0
-0.346970465,0,-1.379864953,1,0,0,1,1,1,0,1,2,1
-1.067154275,0,0.8983074781,0,2,1,0,1,2,2,1,1,1
0.7536996897,1,-1.501116899,1,1,1,0,1,1,1,1,2,2
-1.3055087,0,-1.35319802,0,0,2,0,0,0,2,1,0,0
1.8310496789,1,-0.326714573,0,1,0,2,1,1,2,0,0,1
1.3070511709,1,0.8553280197,2,0,0,1,1,1,0,1,1,1
0.8940772609,1,0.6431705294,1,1,2,2,2,2,2,1,0,2
1.6164946994,0,1.5606049245,2,1,1,2,1,1,0,0,0,2
2.0437813989,1,1.576232039,1,1,1,1,2,0,0,2,1,1
0.7373595105,1,-0.658876363,1,2,2,1,0,0,2,1,2,1
-1.655161785,1,-0.838979047,1,0,1,2,1,1,2,1,2,0
3.7139820922,1,2.9854508951,2,1,1,1,2,1,0,1,1,1
-0.101838833,1,-0.537917468,0,1,2,0,1,1,2,2,0,1
0.9502353128,1,0.255961466,1,2,1,1,1,0,1,1,0,0
0.2298931668,0,0.9463749217,0,1,2,0,0,1,1,1,1,1
1.6477123435,1,1.5286055553,1,1,0,1,1,1,1,1,1,0
1.3423445068,1,1.1081968466,1,0,0,1,0,1,2,1,1,0
0.6908179529,0,0.7116526708,2,0,0,0,1,2,0,1,2,1
1.0276086919,0,0.1825328549,1,0,1,1,0,0,0,2,0,1
-1.846081401,0,-1.238593798,2,0,0,2,2,1,1,1,1,2
-0.381634773,1,-1.564976933,1,0,0,1,0,1,0,1,2,1
